UserId,WorkerId,Worker's Profession,Worker's city,Ratings
417,3507,Craftsman,Miami,4.5
452,3507,Craftsman,Miami,3.5
468,3507,Craftsman,Miami,3
472,3507,Craftsman,Miami,4
529,3507,Craftsman,Miami,3
547,3507,Craftsman,Miami,5
564,3507,Craftsman,Miami,4
575,3507,Craftsman,Miami,4
587,3507,Craftsman,Miami,4
624,3507,Craftsman,Miami,4
628,3507,Craftsman,Miami,2.5
34,3508,Painter,Miami,4
102,3508,Painter,Miami,5
232,3508,Painter,Miami,4
239,3508,Painter,Miami,4
258,3508,Painter,Miami,5
328,3508,Painter,Miami,3.5
472,3508,Painter,Miami,5
529,3508,Painter,Miami,2
547,3508,Painter,Miami,3
564,3508,Painter,Miami,4
608,3508,Painter,Miami,5
624,3508,Painter,Miami,5
628,3508,Painter,Miami,2.5
150,3509,Carpenter,Miami,3
388,3509,Carpenter,Miami,3
558,3509,Carpenter,Miami,4
3,3510,Labourer,Miami,4
15,3510,Labourer,Miami,2
23,3510,Labourer,Miami,3.5
43,3510,Labourer,Miami,4
51,3510,Labourer,Miami,5
58,3510,Labourer,Miami,5
68,3510,Labourer,Miami,4.5
75,3510,Labourer,Miami,0.5
95,3510,Labourer,Miami,5
150,3510,Labourer,Miami,3.5
165,3510,Labourer,Miami,3
170,3510,Labourer,Miami,2
189,3510,Labourer,Miami,3
196,3510,Labourer,Miami,5
213,3510,Labourer,Miami,3.5
220,3510,Labourer,Miami,3
229,3510,Labourer,Miami,4
235,3510,Labourer,Miami,5
295,3510,Labourer,Miami,3.5
311,3510,Labourer,Miami,3.5
353,3510,Labourer,Miami,3
380,3510,Labourer,Miami,3
388,3510,Labourer,Miami,4
405,3510,Labourer,Miami,3.5
452,3510,Labourer,Miami,3.5
461,3510,Labourer,Miami,1.5
468,3510,Labourer,Miami,2.5
469,3510,Labourer,Miami,4
505,3510,Labourer,Miami,3
509,3510,Labourer,Miami,3
558,3510,Labourer,Miami,3
564,3510,Labourer,Miami,4
575,3510,Labourer,Miami,4
592,3510,Labourer,Miami,4
596,3510,Labourer,Miami,3
605,3510,Labourer,Miami,5
610,3510,Labourer,Miami,3
613,3510,Labourer,Miami,3
626,3510,Labourer,Miami,4
654,3510,Labourer,Miami,4.5
665,3510,Labourer,Miami,5
102,3511,Carpenter,Miami,1
412,3511,Carpenter,Miami,1
624,3511,Carpenter,Miami,3
626,3511,Carpenter,Miami,3
15,3512,Painter,Miami,3
117,3512,Painter,Miami,5
190,3512,Painter,Miami,4
196,3512,Painter,Miami,4
242,3512,Painter,Miami,5
294,3512,Painter,Miami,5
311,3512,Painter,Miami,4
351,3512,Painter,Miami,4
412,3512,Painter,Miami,2
418,3512,Painter,Miami,3
452,3512,Painter,Miami,3
465,3512,Painter,Miami,3.5
468,3512,Painter,Miami,2
529,3512,Painter,Miami,3
547,3512,Painter,Miami,1
558,3512,Painter,Miami,5
569,3512,Painter,Miami,4
598,3512,Painter,Miami,3
652,3512,Painter,Miami,4
30,3513,Painter,Miami,5
141,3513,Painter,Miami,2
242,3513,Painter,Miami,4
350,3513,Painter,Miami,4
452,3513,Painter,Miami,3
461,3513,Painter,Miami,2
528,3513,Painter,Miami,3
43,3515,Electrician,Miami,4
222,3515,Electrician,Miami,4
231,3515,Electrician,Miami,4
439,3515,Electrician,Miami,2
452,3515,Electrician,Miami,3
195,3516,Electrician,Miami,3
311,3516,Electrician,Miami,1.5
328,3516,Electrician,Miami,2.5
452,3516,Electrician,Miami,4
547,3516,Electrician,Miami,2.5
564,3516,Electrician,Miami,4
575,3516,Electrician,Miami,3
605,3516,Electrician,Miami,4
564,3518,Technician,Miami,2
49,3519,Driver,Miami,2
102,3519,Driver,Miami,4
195,3519,Driver,Miami,3
258,3519,Driver,Miami,4
463,3519,Driver,Miami,4
575,3519,Driver,Miami,4
232,3520,Carpenter,Miami,1
294,3520,Carpenter,Miami,4
605,3520,Carpenter,Miami,3
102,3521,Labourer,Miami,4
299,3521,Labourer,Miami,4
407,3521,Labourer,Miami,4
451,3521,Labourer,Miami,5
470,3521,Labourer,Miami,4
472,3521,Labourer,Miami,4
486,3521,Labourer,Miami,4
547,3521,Labourer,Miami,3
564,3521,Labourer,Miami,4
580,3521,Labourer,Miami,3
585,3521,Labourer,Miami,4
387,3522,Tutor,Miami,2
30,3524,Driver,Miami,3
58,3524,Driver,Miami,4
125,3524,Driver,Miami,4
142,3524,Driver,Miami,3
160,3524,Driver,Miami,3
232,3524,Driver,Miami,5
239,3524,Driver,Miami,4
258,3524,Driver,Miami,4
306,3524,Driver,Miami,5
358,3524,Driver,Miami,5
405,3524,Driver,Miami,3.5
468,3524,Driver,Miami,3
547,3524,Driver,Miami,4
564,3524,Driver,Miami,5
575,3524,Driver,Miami,3
624,3524,Driver,Miami,3
656,3524,Driver,Miami,4
43,3525,Cook,Miami,3
306,3525,Cook,Miami,4
358,3525,Cook,Miami,3
463,3525,Cook,Miami,3
564,3525,Cook,Miami,4
30,3526,Carpenter,Miami,4
102,3526,Carpenter,Miami,2
111,3526,Carpenter,Miami,3.5
195,3526,Carpenter,Miami,1
201,3526,Carpenter,Miami,4
212,3526,Carpenter,Miami,2.5
242,3526,Carpenter,Miami,4
306,3526,Carpenter,Miami,4
358,3526,Carpenter,Miami,4
367,3526,Carpenter,Miami,3.5
388,3526,Carpenter,Miami,4
439,3526,Carpenter,Miami,3
442,3526,Carpenter,Miami,4.5
452,3526,Carpenter,Miami,5
460,3526,Carpenter,Miami,4
509,3526,Carpenter,Miami,4
529,3526,Carpenter,Miami,4
547,3526,Carpenter,Miami,2
564,3526,Carpenter,Miami,4
577,3526,Carpenter,Miami,5
604,3526,Carpenter,Miami,2
624,3526,Carpenter,Miami,4
654,3526,Carpenter,Miami,4.5
15,3527,Electrician,Miami,3
22,3527,Electrician,Miami,4
34,3527,Electrician,Miami,4
48,3527,Electrician,Miami,3
66,3527,Electrician,Miami,3
73,3527,Electrician,Miami,3.5
77,3527,Electrician,Miami,4
97,3527,Electrician,Miami,1
101,3527,Electrician,Miami,3.5
103,3527,Electrician,Miami,3.5
105,3527,Electrician,Miami,3.5
119,3527,Electrician,Miami,4
120,3527,Electrician,Miami,4
130,3527,Electrician,Miami,4
134,3527,Electrician,Miami,4.5
157,3527,Electrician,Miami,3.5
195,3527,Electrician,Miami,3
199,3527,Electrician,Miami,4
214,3527,Electrician,Miami,5
232,3527,Electrician,Miami,5
239,3527,Electrician,Miami,3
243,3527,Electrician,Miami,3.5
248,3527,Electrician,Miami,5
253,3527,Electrician,Miami,4
258,3527,Electrician,Miami,4
285,3527,Electrician,Miami,2
295,3527,Electrician,Miami,4.5
312,3527,Electrician,Miami,1
346,3527,Electrician,Miami,3
353,3527,Electrician,Miami,3
355,3527,Electrician,Miami,4
358,3527,Electrician,Miami,3
384,3527,Electrician,Miami,3.5
388,3527,Electrician,Miami,5
401,3527,Electrician,Miami,4
404,3527,Electrician,Miami,5
439,3527,Electrician,Miami,3
457,3527,Electrician,Miami,2
461,3527,Electrician,Miami,3.5
463,3527,Electrician,Miami,4
468,3527,Electrician,Miami,2.5
471,3527,Electrician,Miami,4
483,3527,Electrician,Miami,5
533,3527,Electrician,Miami,3
560,3527,Electrician,Miami,4
564,3527,Electrician,Miami,4
580,3527,Electrician,Miami,3.5
592,3527,Electrician,Miami,5
607,3527,Electrician,Miami,3.5
624,3527,Electrician,Miami,1
654,3527,Electrician,Miami,4.5
664,3527,Electrician,Miami,3
665,3527,Electrician,Miami,3
30,3528,Tutor,Miami,2
102,3528,Tutor,Miami,2
128,3528,Tutor,Miami,4
258,3528,Tutor,Miami,4
306,3528,Tutor,Miami,4
312,3528,Tutor,Miami,2
358,3528,Tutor,Miami,2
388,3528,Tutor,Miami,2
452,3528,Tutor,Miami,1
461,3528,Tutor,Miami,1.5
463,3528,Tutor,Miami,3
533,3528,Tutor,Miami,3
547,3528,Tutor,Miami,3
564,3528,Tutor,Miami,4
30,3529,Craftsman,Miami,4
102,3529,Craftsman,Miami,4
105,3529,Craftsman,Miami,3
195,3529,Craftsman,Miami,3
258,3529,Craftsman,Miami,5
358,3529,Craftsman,Miami,2
505,3529,Craftsman,Miami,3.5
529,3529,Craftsman,Miami,3
564,3529,Craftsman,Miami,5
306,3531,Cook,Miami,2
15,3534,Labourer,Miami,1
111,3534,Labourer,Miami,1
134,3534,Labourer,Miami,5
142,3534,Labourer,Miami,3
150,3534,Labourer,Miami,3
196,3534,Labourer,Miami,4
213,3534,Labourer,Miami,2
239,3534,Labourer,Miami,4
380,3534,Labourer,Miami,2
412,3534,Labourer,Miami,2
414,3534,Labourer,Miami,2
452,3534,Labourer,Miami,3
463,3534,Labourer,Miami,3
472,3534,Labourer,Miami,2
479,3534,Labourer,Miami,3
481,3534,Labourer,Miami,2.5
558,3534,Labourer,Miami,4
564,3534,Labourer,Miami,4
585,3534,Labourer,Miami,3
598,3534,Labourer,Miami,3
624,3534,Labourer,Miami,2
626,3534,Labourer,Miami,4
656,3534,Labourer,Miami,4
665,3534,Labourer,Miami,4
15,3535,Craftsman,Miami,1
17,3535,Craftsman,Miami,4.5
22,3535,Craftsman,Miami,4.5
23,3535,Craftsman,Miami,4
30,3535,Craftsman,Miami,3
43,3535,Craftsman,Miami,1
58,3535,Craftsman,Miami,1
73,3535,Craftsman,Miami,4.5
95,3535,Craftsman,Miami,3
119,3535,Craftsman,Miami,2
128,3535,Craftsman,Miami,1
149,3535,Craftsman,Miami,3.5
157,3535,Craftsman,Miami,4
165,3535,Craftsman,Miami,2
187,3535,Craftsman,Miami,3.5
212,3535,Craftsman,Miami,4
220,3535,Craftsman,Miami,4
230,3535,Craftsman,Miami,4
243,3535,Craftsman,Miami,3
262,3535,Craftsman,Miami,3
270,3535,Craftsman,Miami,4
286,3535,Craftsman,Miami,1
299,3535,Craftsman,Miami,2.5
332,3535,Craftsman,Miami,3
353,3535,Craftsman,Miami,4
355,3535,Craftsman,Miami,4
378,3535,Craftsman,Miami,4.5
381,3535,Craftsman,Miami,1
384,3535,Craftsman,Miami,2.5
386,3535,Craftsman,Miami,3
388,3535,Craftsman,Miami,3
407,3535,Craftsman,Miami,3
412,3535,Craftsman,Miami,1
427,3535,Craftsman,Miami,4
433,3535,Craftsman,Miami,4
439,3535,Craftsman,Miami,2
452,3535,Craftsman,Miami,2
461,3535,Craftsman,Miami,3
472,3535,Craftsman,Miami,3
475,3535,Craftsman,Miami,4
480,3535,Craftsman,Miami,3.5
481,3535,Craftsman,Miami,4
519,3535,Craftsman,Miami,5
544,3535,Craftsman,Miami,4.5
560,3535,Craftsman,Miami,4.5
564,3535,Craftsman,Miami,4
571,3535,Craftsman,Miami,4.5
580,3535,Craftsman,Miami,4
596,3535,Craftsman,Miami,4.5
608,3535,Craftsman,Miami,4
654,3535,Craftsman,Miami,4
15,3536,Tutor,Miami,4
30,3536,Tutor,Miami,4
150,3536,Tutor,Miami,3
196,3536,Tutor,Miami,5
219,3536,Tutor,Miami,4
220,3536,Tutor,Miami,3
222,3536,Tutor,Miami,5
262,3536,Tutor,Miami,0.5
264,3536,Tutor,Miami,2
294,3536,Tutor,Miami,4.5
358,3536,Tutor,Miami,3
380,3536,Tutor,Miami,3
412,3536,Tutor,Miami,3
461,3536,Tutor,Miami,3
547,3536,Tutor,Miami,4.5
624,3536,Tutor,Miami,4
654,3536,Tutor,Miami,3.5
665,3536,Tutor,Miami,4
30,3537,Electrician,Miami,4
196,3537,Electrician,Miami,3
265,3537,Electrician,Miami,4
547,3537,Electrician,Miami,2
605,3537,Electrician,Miami,1
624,3537,Electrician,Miami,3
15,3538,Labourer,Miami,1.5
37,3538,Labourer,Miami,4
102,3538,Labourer,Miami,3
139,3538,Labourer,Miami,4.5
220,3538,Labourer,Miami,5
222,3538,Labourer,Miami,4
407,3538,Labourer,Miami,4
427,3538,Labourer,Miami,3
608,3538,Labourer,Miami,4
220,3539,Carpenter,Miami,4
388,3539,Carpenter,Miami,4
472,3539,Carpenter,Miami,4.5
222,3540,Tutor,Miami,4
547,3540,Tutor,Miami,2
15,3543,Electrician,Miami,2
30,3543,Electrician,Miami,5
51,3543,Electrician,Miami,4
102,3543,Electrician,Miami,4
118,3543,Electrician,Miami,4
142,3543,Electrician,Miami,3
193,3543,Electrician,Miami,3
195,3543,Electrician,Miami,3
198,3543,Electrician,Miami,4.5
232,3543,Electrician,Miami,4
242,3543,Electrician,Miami,5
258,3543,Electrician,Miami,5
345,3543,Electrician,Miami,5
358,3543,Electrician,Miami,5
387,3543,Electrician,Miami,4
452,3543,Electrician,Miami,5
472,3543,Electrician,Miami,4
509,3543,Electrician,Miami,4
529,3543,Electrician,Miami,4
547,3543,Electrician,Miami,3
564,3543,Electrician,Miami,4
605,3543,Electrician,Miami,3
102,3544,Technician,Miami,4
239,3544,Technician,Miami,4
564,3544,Technician,Miami,3
30,3545,Craftsman,Miami,4
102,3545,Craftsman,Miami,4
185,3545,Craftsman,Miami,2
232,3545,Craftsman,Miami,4
255,3545,Craftsman,Miami,4
265,3545,Craftsman,Miami,5
294,3545,Craftsman,Miami,2
301,3545,Craftsman,Miami,5
306,3545,Craftsman,Miami,3
387,3545,Craftsman,Miami,5
431,3545,Craftsman,Miami,3
452,3545,Craftsman,Miami,3
474,3545,Craftsman,Miami,4
505,3545,Craftsman,Miami,3.5
529,3545,Craftsman,Miami,4
547,3545,Craftsman,Miami,4.5
564,3545,Craftsman,Miami,5
575,3545,Craftsman,Miami,2
576,3545,Craftsman,Miami,5
578,3545,Craftsman,Miami,1.5
585,3545,Craftsman,Miami,4
595,3545,Craftsman,Miami,5
23,3546,Tutor,Miami,4
30,3546,Tutor,Miami,4
102,3546,Tutor,Miami,5
134,3546,Tutor,Miami,4.5
195,3546,Tutor,Miami,3
231,3546,Tutor,Miami,3
232,3546,Tutor,Miami,2
258,3546,Tutor,Miami,5
294,3546,Tutor,Miami,3.5
423,3546,Tutor,Miami,4.5
452,3546,Tutor,Miami,3
529,3546,Tutor,Miami,4
547,3546,Tutor,Miami,5
564,3546,Tutor,Miami,5
575,3546,Tutor,Miami,2
587,3546,Tutor,Miami,4
102,3547,Craftsman,Miami,4
564,3547,Craftsman,Miami,5
587,3547,Craftsman,Miami,3.5
609,3547,Craftsman,Miami,1
30,3548,Cook,Miami,4
102,3548,Cook,Miami,4
119,3548,Cook,Miami,5
232,3548,Cook,Miami,4
239,3548,Cook,Miami,5
258,3548,Cook,Miami,4
387,3548,Cook,Miami,4
439,3548,Cook,Miami,4
452,3548,Cook,Miami,3
493,3548,Cook,Miami,4
529,3548,Cook,Miami,2
564,3548,Cook,Miami,3
575,3548,Cook,Miami,3
605,3548,Cook,Miami,5
621,3548,Cook,Miami,4.5
656,3548,Cook,Miami,5
30,3549,Carpenter,Miami,4
102,3549,Carpenter,Miami,5
185,3549,Carpenter,Miami,3
195,3549,Carpenter,Miami,3
212,3549,Carpenter,Miami,3.5
222,3549,Carpenter,Miami,2
258,3549,Carpenter,Miami,4
294,3549,Carpenter,Miami,4
306,3549,Carpenter,Miami,3
358,3549,Carpenter,Miami,2
376,3549,Carpenter,Miami,4
382,3549,Carpenter,Miami,3
387,3549,Carpenter,Miami,2
472,3549,Carpenter,Miami,4
529,3549,Carpenter,Miami,3
575,3549,Carpenter,Miami,4
595,3549,Carpenter,Miami,4
605,3549,Carpenter,Miami,4
102,3550,Labourer,Miami,5
493,3550,Labourer,Miami,3
580,3550,Labourer,Miami,3
30,3551,Craftsman,Miami,4
34,3551,Craftsman,Miami,4
102,3551,Craftsman,Miami,5
159,3551,Craftsman,Miami,4
214,3551,Craftsman,Miami,4
258,3551,Craftsman,Miami,4
417,3551,Craftsman,Miami,4.5
452,3551,Craftsman,Miami,4
468,3551,Craftsman,Miami,3.5
472,3551,Craftsman,Miami,5
493,3551,Craftsman,Miami,3
529,3551,Craftsman,Miami,3
547,3551,Craftsman,Miami,2.5
554,3551,Craftsman,Miami,5
564,3551,Craftsman,Miami,3
587,3551,Craftsman,Miami,4.5
628,3551,Craftsman,Miami,3.5
15,3552,Plumber,Miami,2
33,3552,Plumber,Miami,3
56,3552,Plumber,Miami,2
73,3552,Plumber,Miami,4
83,3552,Plumber,Miami,4
97,3552,Plumber,Miami,1.5
102,3552,Plumber,Miami,4
105,3552,Plumber,Miami,3.5
120,3552,Plumber,Miami,5
125,3552,Plumber,Miami,4.5
134,3552,Plumber,Miami,4.5
136,3552,Plumber,Miami,3
178,3552,Plumber,Miami,2.5
193,3552,Plumber,Miami,5
195,3552,Plumber,Miami,2
196,3552,Plumber,Miami,4
204,3552,Plumber,Miami,4
212,3552,Plumber,Miami,1
214,3552,Plumber,Miami,3
217,3552,Plumber,Miami,5
232,3552,Plumber,Miami,3
239,3552,Plumber,Miami,4
262,3552,Plumber,Miami,1.5
294,3552,Plumber,Miami,3.5
296,3552,Plumber,Miami,0.5
303,3552,Plumber,Miami,3
309,3552,Plumber,Miami,5
353,3552,Plumber,Miami,2.5
358,3552,Plumber,Miami,4
367,3552,Plumber,Miami,3
380,3552,Plumber,Miami,4
407,3552,Plumber,Miami,2
423,3552,Plumber,Miami,4
425,3552,Plumber,Miami,2.5
430,3552,Plumber,Miami,2.5
442,3552,Plumber,Miami,5
452,3552,Plumber,Miami,2
457,3552,Plumber,Miami,3.5
463,3552,Plumber,Miami,4
468,3552,Plumber,Miami,2.5
505,3552,Plumber,Miami,4
509,3552,Plumber,Miami,4.5
519,3552,Plumber,Miami,3.5
561,3552,Plumber,Miami,4
564,3552,Plumber,Miami,4
575,3552,Plumber,Miami,4
577,3552,Plumber,Miami,5
580,3552,Plumber,Miami,3.5
598,3552,Plumber,Miami,5
604,3552,Plumber,Miami,3
612,3552,Plumber,Miami,4
624,3552,Plumber,Miami,4.5
634,3552,Plumber,Miami,2
661,3552,Plumber,Miami,4.5
128,3553,Electrician,Miami,4
73,3554,Driver,Miami,3
128,3554,Driver,Miami,4
165,3554,Driver,Miami,4
15,3555,Cook,Miami,1
20,3555,Cook,Miami,2
43,3555,Cook,Miami,2
58,3555,Cook,Miami,5
73,3555,Cook,Miami,2
128,3555,Cook,Miami,2
165,3555,Cook,Miami,3
195,3555,Cook,Miami,3
196,3555,Cook,Miami,3
212,3555,Cook,Miami,4
214,3555,Cook,Miami,4
220,3555,Cook,Miami,3
289,3555,Cook,Miami,0.5
311,3555,Cook,Miami,3.5
353,3555,Cook,Miami,1.5
380,3555,Cook,Miami,4
398,3555,Cook,Miami,4
452,3555,Cook,Miami,4
463,3555,Cook,Miami,3
468,3555,Cook,Miami,2
509,3555,Cook,Miami,3
546,3555,Cook,Miami,4
549,3555,Cook,Miami,1
608,3555,Cook,Miami,2
614,3555,Cook,Miami,4
624,3555,Cook,Miami,2
632,3555,Cook,Miami,3.5
664,3555,Cook,Miami,3.5
665,3555,Cook,Miami,4
15,3556,Cook,Miami,3
30,3556,Cook,Miami,4
41,3556,Cook,Miami,4
78,3556,Cook,Miami,3
128,3556,Cook,Miami,3
149,3556,Cook,Miami,4
156,3556,Cook,Miami,4.5
183,3556,Cook,Miami,4
185,3556,Cook,Miami,4
187,3556,Cook,Miami,3
212,3556,Cook,Miami,4
220,3556,Cook,Miami,4
222,3556,Cook,Miami,5
245,3556,Cook,Miami,1
262,3556,Cook,Miami,4
275,3556,Cook,Miami,5
292,3556,Cook,Miami,3.5
299,3556,Cook,Miami,4
350,3556,Cook,Miami,4
388,3556,Cook,Miami,4
427,3556,Cook,Miami,3
439,3556,Cook,Miami,4
451,3556,Cook,Miami,3
452,3556,Cook,Miami,2
457,3556,Cook,Miami,4
463,3556,Cook,Miami,2
472,3556,Cook,Miami,3
509,3556,Cook,Miami,3
596,3556,Cook,Miami,4.5
608,3556,Cook,Miami,4
30,3557,Plumber,Miami,4
105,3557,Plumber,Miami,3
196,3557,Plumber,Miami,3
388,3557,Plumber,Miami,3
534,3557,Plumber,Miami,3
564,3557,Plumber,Miami,5
23,3559,Technician,Miami,2
236,3559,Technician,Miami,4.5
387,3559,Technician,Miami,3
468,3559,Technician,Miami,3.5
505,3559,Technician,Miami,3
648,3559,Technician,Miami,4
481,3560,Labourer,Miami,4
119,3563,Driver,Miami,1
665,3563,Driver,Miami,2
37,3564,Driver,Miami,4
102,3564,Driver,Miami,2
140,3564,Driver,Miami,3.5
189,3564,Driver,Miami,1
285,3564,Driver,Miami,1
294,3564,Driver,Miami,3.5
475,3564,Driver,Miami,0.5
564,3564,Driver,Miami,2
598,3564,Driver,Miami,1
624,3564,Driver,Miami,2
626,3564,Driver,Miami,3
102,3565,Driver,Miami,3
117,3565,Driver,Miami,4
175,3565,Driver,Miami,3
196,3565,Driver,Miami,4
296,3565,Driver,Miami,4
452,3565,Driver,Miami,2
547,3565,Driver,Miami,2
564,3565,Driver,Miami,3
626,3565,Driver,Miami,5
656,3565,Driver,Miami,5
665,3565,Driver,Miami,2
15,3566,Driver,Miami,3
30,3566,Driver,Miami,2
33,3566,Driver,Miami,2
102,3566,Driver,Miami,4
220,3566,Driver,Miami,3
222,3566,Driver,Miami,5
245,3566,Driver,Miami,5
387,3566,Driver,Miami,4
407,3566,Driver,Miami,4
509,3566,Driver,Miami,2
520,3566,Driver,Miami,2.5
222,3567,Driver,Miami,2
33,3568,Driver,Miami,3
15,3569,Driver,Miami,4
23,3569,Driver,Miami,1
220,3569,Driver,Miami,3
262,3569,Driver,Miami,2
299,3569,Driver,Miami,4.5
544,3569,Driver,Miami,4
608,3569,Driver,Miami,5
15,3571,Driver,Miami,4
382,3571,Driver,Miami,1
388,3571,Driver,Miami,3
509,3571,Driver,Miami,3
547,3571,Driver,Miami,2.5
196,3572,Driver,Miami,1
564,3572,Driver,Miami,2
73,3573,Driver,Miami,0.5
564,3573,Driver,Miami,4
73,3574,Driver,Miami,0.5
564,3574,Driver,Miami,1
652,3575,Driver,Miami,5
199,3576,Driver,Miami,3
564,3576,Driver,Miami,5
15,3577,Driver,Miami,3.5
306,3577,Driver,Miami,2
405,3577,Driver,Miami,4.5
564,3577,Driver,Miami,4
8,3578,Driver,Miami,5
15,3578,Driver,Miami,2
17,3578,Driver,Miami,4
22,3578,Driver,Miami,3
23,3578,Driver,Miami,4
26,3578,Driver,Miami,2.5
30,3578,Driver,Miami,4
38,3578,Driver,Miami,4.5
48,3578,Driver,Miami,5
59,3578,Driver,Miami,4
63,3578,Driver,Miami,5
68,3578,Driver,Miami,2.5
72,3578,Driver,Miami,3
73,3578,Driver,Miami,4
77,3578,Driver,Miami,3
78,3578,Driver,Miami,5
79,3578,Driver,Miami,3
81,3578,Driver,Miami,3.5
84,3578,Driver,Miami,4
88,3578,Driver,Miami,2
89,3578,Driver,Miami,5
91,3578,Driver,Miami,4
94,3578,Driver,Miami,5
95,3578,Driver,Miami,5
97,3578,Driver,Miami,0.5
99,3578,Driver,Miami,1
103,3578,Driver,Miami,4
104,3578,Driver,Miami,4
105,3578,Driver,Miami,4.5
111,3578,Driver,Miami,3.5
115,3578,Driver,Miami,4.5
118,3578,Driver,Miami,5
123,3578,Driver,Miami,3
124,3578,Driver,Miami,4.5
128,3578,Driver,Miami,5
129,3578,Driver,Miami,4
130,3578,Driver,Miami,3.5
134,3578,Driver,Miami,3
136,3578,Driver,Miami,5
138,3578,Driver,Miami,2
150,3578,Driver,Miami,4.5
152,3578,Driver,Miami,4
163,3578,Driver,Miami,3.5
165,3578,Driver,Miami,3.5
166,3578,Driver,Miami,5
178,3578,Driver,Miami,3
186,3578,Driver,Miami,4
189,3578,Driver,Miami,5
195,3578,Driver,Miami,5
196,3578,Driver,Miami,4
199,3578,Driver,Miami,4
212,3578,Driver,Miami,5
213,3578,Driver,Miami,2
214,3578,Driver,Miami,5
217,3578,Driver,Miami,4
220,3578,Driver,Miami,3
222,3578,Driver,Miami,4
236,3578,Driver,Miami,2.5
243,3578,Driver,Miami,4.5
244,3578,Driver,Miami,3
245,3578,Driver,Miami,5
250,3578,Driver,Miami,4.5
251,3578,Driver,Miami,5
253,3578,Driver,Miami,4.5
260,3578,Driver,Miami,5
262,3578,Driver,Miami,2.5
268,3578,Driver,Miami,5
271,3578,Driver,Miami,5
275,3578,Driver,Miami,5
282,3578,Driver,Miami,4
291,3578,Driver,Miami,4.5
292,3578,Driver,Miami,4
294,3578,Driver,Miami,4
295,3578,Driver,Miami,4
300,3578,Driver,Miami,4.5
309,3578,Driver,Miami,4
311,3578,Driver,Miami,3.5
312,3578,Driver,Miami,5
313,3578,Driver,Miami,4.5
316,3578,Driver,Miami,4
320,3578,Driver,Miami,3.5
324,3578,Driver,Miami,3.5
339,3578,Driver,Miami,5
340,3578,Driver,Miami,4
345,3578,Driver,Miami,2
353,3578,Driver,Miami,2.5
355,3578,Driver,Miami,4
367,3578,Driver,Miami,4.5
370,3578,Driver,Miami,4.5
379,3578,Driver,Miami,4
380,3578,Driver,Miami,5
381,3578,Driver,Miami,3
384,3578,Driver,Miami,4
386,3578,Driver,Miami,3
388,3578,Driver,Miami,4
398,3578,Driver,Miami,4
405,3578,Driver,Miami,4.5
407,3578,Driver,Miami,3
412,3578,Driver,Miami,5
417,3578,Driver,Miami,4
418,3578,Driver,Miami,4.5
425,3578,Driver,Miami,4
430,3578,Driver,Miami,4
431,3578,Driver,Miami,4.5
433,3578,Driver,Miami,3
441,3578,Driver,Miami,3
442,3578,Driver,Miami,5
450,3578,Driver,Miami,1
452,3578,Driver,Miami,4
453,3578,Driver,Miami,3
456,3578,Driver,Miami,4
457,3578,Driver,Miami,2.5
458,3578,Driver,Miami,4.5
461,3578,Driver,Miami,3.5
463,3578,Driver,Miami,5
471,3578,Driver,Miami,4
472,3578,Driver,Miami,4
473,3578,Driver,Miami,5
474,3578,Driver,Miami,4
475,3578,Driver,Miami,4
476,3578,Driver,Miami,3
480,3578,Driver,Miami,5
481,3578,Driver,Miami,4
494,3578,Driver,Miami,4.5
501,3578,Driver,Miami,4.5
505,3578,Driver,Miami,3
509,3578,Driver,Miami,3
512,3578,Driver,Miami,5
520,3578,Driver,Miami,4.5
522,3578,Driver,Miami,4.5
523,3578,Driver,Miami,5
524,3578,Driver,Miami,4.5
525,3578,Driver,Miami,5
527,3578,Driver,Miami,4.5
532,3578,Driver,Miami,4
541,3578,Driver,Miami,3
544,3578,Driver,Miami,4
547,3578,Driver,Miami,3
553,3578,Driver,Miami,5
558,3578,Driver,Miami,5
561,3578,Driver,Miami,3.5
562,3578,Driver,Miami,4
580,3578,Driver,Miami,4
584,3578,Driver,Miami,3
586,3578,Driver,Miami,3.5
592,3578,Driver,Miami,5
595,3578,Driver,Miami,5
596,3578,Driver,Miami,4.5
598,3578,Driver,Miami,4
607,3578,Driver,Miami,4.5
608,3578,Driver,Miami,4
613,3578,Driver,Miami,4.5
615,3578,Driver,Miami,4.5
620,3578,Driver,Miami,3
624,3578,Driver,Miami,4
626,3578,Driver,Miami,2
627,3578,Driver,Miami,4
654,3578,Driver,Miami,4
656,3578,Driver,Miami,5
664,3578,Driver,Miami,5
665,3578,Driver,Miami,5
196,3579,Driver,Miami,3
452,3579,Driver,Miami,3
605,3579,Driver,Miami,1
222,3580,Driver,Miami,5
73,3581,Driver,Miami,4
199,3581,Driver,Miami,3
220,3581,Driver,Miami,5
298,3581,Driver,Miami,5
430,3581,Driver,Miami,3.5
452,3581,Driver,Miami,3.5
105,3584,Driver,Miami,3.5
160,3584,Driver,Miami,4
306,3584,Driver,Miami,3
564,3584,Driver,Miami,4
564,3587,Driver,Miami,4
102,3588,Driver,Miami,4
585,3588,Driver,Miami,4
102,3590,Driver,Miami,4
564,3590,Driver,Miami,4
581,3590,Driver,Miami,0.5
102,3591,Driver,Miami,3
160,3591,Driver,Miami,4
195,3591,Driver,Miami,1
196,3591,Driver,Miami,4
239,3591,Driver,Miami,4
